# Cellules recouvertes par un ornement : ce n'est pas de la frappe.
88	2	39	 
88	2	40	 
88	3	27	 
88	3	28	 
88	3	29	 
88	3	30	 
88	3	31	 
88	3	32	 
88	3	33	 
88	3	34	 
88	3	35	 
88	3	36	 
88	3	37	 
88	3	38	 
88	3	39	 
88	3	40	 
102	0	26	 
102	0	27	 
102	0	28	 
102	0	29	 
102	0	30	 
102	0	31	 
102	0	32	 
102	0	33	 
102	0	34	 
102	0	35	 
102	0	36	 
102	0	37	 
102	0	38	 
102	0	39	 
102	0	40	 
102	1	26	 
102	1	27	 
102	1	28	 
102	1	29	 
102	1	30	 
102	1	31	 
102	1	32	 
102	1	33	 
102	1	34	 
102	1	35	 
102	1	36	 
102	1	37	 
102	1	38	 
102	1	39	 
102	1	40	 
133	2	27	 
133	2	28	 
133	2	29	 
133	2	30	 
133	2	31	 
133	2	32	 
133	2	33	 
133	2	34	 
133	2	35	 
133	2	36	 
133	2	37	 
133	2	38	 
133	2	39	 
133	2	40	 
133	3	27	 
133	3	28	 
133	3	29	 
133	3	30	 
133	3	31	 
133	3	32	 
133	3	33	 
133	3	34	 
133	3	35	 
133	3	36	 
133	3	37	 
133	3	38	 
133	3	39	 
133	3	40	 
133	4	27	 
133	4	28	 
133	4	29	 
133	4	30	 
133	4	31	 
133	4	32	 
133	4	33	 
133	4	34	 
133	4	35	 
133	4	36	 
133	4	37	 
133	4	38	 
133	4	39	 
133	4	40	 
164	5	27	 
164	5	28	 
164	5	29	 
164	5	30	 
164	5	31	 
164	5	32	 
164	5	33	 
164	5	34	 
164	5	35	 
164	5	36	 
164	5	37	 
164	5	38	 
164	5	39	 
164	6	27	 
164	6	28	 
164	6	29	 
164	6	30	 
164	6	31	 
164	6	32	 
164	6	33	 
164	6	34	 
164	6	35	 
164	6	36	 
164	6	37	 
164	6	38	 
164	6	39	 
192	5	32	 
192	5	33	 
192	5	34	 
192	5	35	 
192	5	36	 
192	5	37	 
192	5	38	 
192	5	39	 
192	5	40	 
192	5	41	 
192	5	42	 
192	5	43	 
192	5	44	 
192	5	45	 
192	7	32	 
192	7	33	 
192	7	34	 
192	7	35	 
192	7	36	 
192	7	37	 
192	7	38	 
192	7	39	 
192	7	40	 
192	7	41	 
192	7	42	 
192	7	43	 
192	7	44	 
192	7	45	 
213	3	27	 
213	3	28	 
213	3	29	 
213	3	30	 
213	3	31	 
213	3	32	 
213	3	33	 
213	3	34	 
213	3	35	 
213	3	36	 
213	3	37	 
213	3	38	 
213	3	39	 
213	3	40	 
213	3	41	 
213	4	27	 
213	4	28	 
213	4	29	 
213	4	30	 
213	4	31	 
213	4	32	 
213	4	33	 
213	4	34	 
213	4	35	 
213	4	36	 
213	4	37	 
213	4	38	 
213	4	39	 
213	4	40	 
213	4	41	 
213	5	27	 
213	5	28	 
213	5	29	 
213	5	30	 
213	5	31	 
213	5	32	 
213	5	33	 
213	5	34	 
213	5	35	 
213	5	36	 
213	5	37	 
213	5	38	 
213	5	39	 
213	5	40	 
213	5	41	 
258	15	26	 
258	15	27	 
258	15	28	 
258	15	29	 
258	15	30	 
258	15	31	 
258	15	32	 
258	15	33	 
258	15	34	 
258	15	35	 
258	15	36	 
258	15	37	 
258	15	38	 
258	15	39	 
258	15	40	 
258	17	26	 
258	17	27	 
258	17	28	 
258	17	29	 
258	17	30	 
258	17	31	 
258	17	32	 
258	17	33	 
258	17	34	 
258	17	35	 
258	17	36	 
258	17	37	 
258	17	38	 
258	17	39	 
258	17	40	 
333	6	28	 
333	6	29	 
333	6	30	 
333	6	31	 
333	6	32	 
333	6	33	 
333	6	34	 
333	6	35	 
333	6	36	 
333	6	37	 
333	6	38	 
333	6	39	 
333	6	40	 
333	6	41	 
355	3	27	 
355	3	28	 
355	3	29	 
355	3	30	 
355	3	31	 
355	3	32	 
355	3	33	 
355	3	34	 
355	3	35	 
355	3	36	 
355	3	37	 
355	3	38	 
355	3	39	 
355	3	40	 
355	3	41	 
355	4	27	 
355	4	28	 
355	4	29	 
355	4	30	 
355	4	31	 
355	4	32	 
355	4	33	 
355	4	34	 
355	4	35	 
355	4	36	 
355	4	37	 
355	4	38	 
355	4	39	 
355	4	40	 
355	4	41	 
355	5	27	 
355	5	28	 
355	5	29	 
355	5	30	 
355	5	31	 
355	5	32	 
355	5	33	 
355	5	34	 
355	5	35	 
355	5	36	 
355	5	37	 
355	5	38	 
355	5	39	 
355	5	40	 
355	5	41	 
355	6	27	 
355	6	28	 
355	6	29	 
355	6	30	 
355	6	31	 
355	6	32	 
355	6	33	 
355	6	34	 
355	6	35	 
355	6	36	 
355	6	37	 
355	6	38	 
355	6	39	 
355	6	40	 
355	6	41	 
396	3	27	 
396	3	28	 
396	3	29	 
396	3	30	 
396	3	31	 
396	3	32	 
396	3	33	 
396	3	34	 
396	3	35	 
396	3	36	 
396	3	37	 
396	3	38	 
396	3	39	 
396	3	40	 
407	5	27	 
407	5	28	 
407	5	29	 
407	5	30	 
407	5	31	 
407	5	32	 
407	5	33	 
407	5	34	 
407	5	35	 
407	5	36	 
407	5	37	 
407	5	38	 
407	5	39	 
407	5	40	 
407	5	41	 
407	6	27	 
407	6	28	 
407	6	29	 
407	6	30	 
407	6	31	 
407	6	32	 
407	6	33	 
407	6	34	 
407	6	35	 
407	6	36	 
407	6	37	 
407	6	38	 
407	6	39	 
407	6	40	 
407	6	41	 
407	7	27	 
407	7	28	 
407	7	29	 
407	7	30	 
407	7	31	 
407	7	32	 
407	7	33	 
407	7	34	 
407	7	35	 
407	7	36	 
407	7	37	 
407	7	38	 
407	7	39	 
407	7	40	 
407	7	41	 
422	5	28	 
422	5	29	 
422	5	30	 
422	5	31	 
422	5	32	 
422	5	33	 
422	5	34	 
422	5	35	 
422	5	36	 
422	5	37	 
422	5	38	 
422	5	39	 
422	5	40	 
422	5	41	 
422	6	28	 
422	6	29	 
422	6	30	 
422	6	31	 
422	6	32	 
422	6	33	 
422	6	34	 
422	6	35	 
422	6	36	 
422	6	37	 
422	6	38	 
422	6	39	 
422	6	40	 
422	6	41	 
481	5	27	 
481	5	28	 
481	5	29	 
481	5	30	 
481	5	31	 
481	5	32	 
481	5	33	 
481	5	34	 
481	5	35	 
481	5	36	 
481	5	37	 
481	5	38	 
481	5	39	 
481	5	40	 
481	5	41	 
481	6	27	 
481	6	28	 
481	6	29	 
481	6	30	 
481	6	31	 
481	6	32	 
481	6	33	 
481	6	34	 
481	6	35	 
481	6	36	 
481	6	37	 
481	6	38	 
481	6	39	 
481	6	40	 
481	6	41	 
481	7	27	 
481	7	28	 
481	7	29	 
481	7	30	 
481	7	31	 
481	7	32	 
481	7	33	 
481	7	34	 
481	7	35	 
481	7	36	 
481	7	37	 
481	7	38	 
481	7	39	 
481	7	40	 
481	7	41	 
481	8	27	 
481	8	28	 
481	8	29	 
481	8	30	 
481	8	31	 
481	8	32	 
481	8	33	 
481	8	34	 
481	8	35	 
481	8	36	 
481	8	37	 
481	8	38	 
481	8	39	 
481	8	40	 
481	8	41	 
486	6	26	 
486	6	27	 
486	6	28	 
486	6	29	 
486	6	30	 
486	6	31	 
486	6	32	 
486	6	33	 
486	6	34	 
486	6	35	 
486	6	36	 
486	6	37	 
486	6	38	 
486	6	39	 
486	7	26	 
486	7	27	 
486	7	28	 
486	7	29	 
486	7	30	 
486	7	31	 
486	7	32	 
486	7	33	 
486	7	34	 
486	7	35	 
486	7	36	 
486	7	37	 
486	7	38	 
486	7	39	 
486	8	26	 
486	8	27	 
486	8	28	 
486	8	29	 
486	8	30	 
486	8	31	 
486	8	32	 
486	8	33	 
486	8	34	 
486	8	35	 
486	8	36	 
486	8	37	 
486	8	38	 
486	8	39	 
514	4	30	 
514	4	31	 
514	4	32	 
514	4	33	 
514	4	34	 
514	4	35	 
514	4	36	 
514	4	37	 
514	4	38	 
514	4	39	 
514	4	40	 
514	4	41	 
514	4	42	 
514	5	30	 
514	5	31	 
514	5	32	 
514	5	33	 
514	5	34	 
514	5	35	 
514	5	36	 
514	5	37	 
514	5	38	 
514	5	39	 
514	5	40	 
514	5	41	 
514	5	42	 
514	6	30	 
514	6	31	 
514	6	32	 
514	6	33	 
514	6	34	 
514	6	35	 
514	6	36	 
514	6	37	 
514	6	38	 
514	6	39	 
514	6	40	 
514	6	41	 
514	6	42	 
514	7	30	 
514	7	31	 
514	7	32	 
514	7	33	 
514	7	34	 
514	7	35	 
514	7	36	 
514	7	37	 
514	7	38	 
514	7	39	 
514	7	40	 
514	7	41	 
514	7	42	 
609	3	26	 
609	3	27	 
609	3	28	 
609	3	29	 
609	3	30	 
609	3	31	 
609	3	32	 
609	3	33	 
609	3	34	 
609	3	35	 
609	3	36	 
609	3	37	 
609	3	38	 
609	3	39	 
609	5	26	 
609	5	27	 
609	5	28	 
609	5	29	 
609	5	30	 
609	5	31	 
609	5	32	 
609	5	33	 
609	5	34	 
609	5	35	 
609	5	36	 
609	5	37	 
609	5	38	 
609	5	39	 
614	7	27	 
614	7	28	 
614	7	29	 
614	7	30	 
614	7	31	 
614	7	32	 
614	7	33	 
614	7	34	 
614	7	35	 
614	7	36	 
614	7	37	 
614	7	38	 
614	7	39	 
614	7	40	 
630	9	31	 
630	9	32	 
630	9	33	 
630	9	34	 
630	9	35	 
630	9	36	 
630	9	37	 
630	9	38	 
630	9	39	 
630	9	40	 
630	9	41	 
630	9	42	 
630	9	43	 
630	9	44	 
630	9	45	 
630	9	46	 
630	9	47	 
630	9	48	 
630	10	31	 
630	10	32	 
630	10	33	 
630	10	34	 
630	10	35	 
630	10	36	 
630	10	37	 
630	10	38	 
630	10	39	 
630	10	40	 
630	10	41	 
630	10	42	 
630	10	43	 
630	10	44	 
630	10	45	 
630	10	46	 
630	10	47	 
630	10	48	 
631	0	26	 
631	0	27	 
631	0	28	 
631	0	29	 
631	0	30	 
631	0	31	 
631	0	32	 
631	0	33	 
631	0	34	 
631	0	35	 
631	0	36	 
631	0	37	 
631	0	38	 
631	0	39	 
631	0	40	 
631	1	26	 
631	1	27	 
631	1	28	 
631	1	29	 
631	1	30	 
631	1	31	 
631	1	32	 
631	1	33	 
631	1	34	 
631	1	35	 
631	1	36	 
631	1	37	 
631	1	38	 
631	1	39	 
631	1	40	 
631	2	26	 
631	2	27	 
631	2	28	 
631	2	29	 
631	2	30	 
631	2	31	 
631	2	32	 
631	2	33	 
631	2	34	 
631	2	35	 
631	2	36	 
631	2	37	 
631	2	38	 
631	2	39	 
631	2	40	 
631	3	26	 
631	3	27	 
631	3	28	 
631	3	29	 
631	3	30	 
631	3	31	 
631	3	32	 
631	3	33	 
631	3	34	 
631	3	35	 
631	3	36	 
631	3	37	 
631	3	38	 
631	3	39	 
631	3	40	 
631	4	26	 
631	4	27	 
631	4	28	 
631	4	29	 
631	4	30	 
631	4	31	 
631	4	32	 
631	4	33	 
631	4	34	 
631	4	35	 
631	4	36	 
631	4	37	 
631	4	38	 
631	4	39	 
631	4	40	 
2	16	13	 
2	16	14	 
2	16	15	 
2	16	16	 
2	16	17	 
2	16	18	 
2	16	19	 
2	16	20	 
2	16	21	 
2	16	22	 
2	16	23	 
2	16	24	 
2	16	25	 
2	16	26	 
2	16	27	 
2	16	28	 
2	16	29	 
2	16	30	 
2	16	31	 
2	16	32	 
2	16	33	 
2	16	34	 
2	16	35	 
2	16	36	 
2	16	37	 
2	16	38	 
2	16	39	 
2	16	40	 
2	16	41	 
2	16	42	 
2	16	43	 
2	16	44	 
2	16	45	 
2	16	46	 
2	16	47	 
2	17	13	 
2	17	14	 
2	17	15	 
2	17	16	 
2	17	17	 
2	17	18	 
2	17	19	 
2	17	20	 
2	17	21	 
2	17	22	 
2	17	23	 
2	17	24	 
2	17	25	 
2	17	26	 
2	17	27	 
2	17	28	 
2	17	29	 
2	17	30	 
2	17	31	 
2	17	32	 
2	17	33	 
2	17	34	 
2	17	35	 
2	17	36	 
2	17	37	 
2	17	38	 
2	17	39	 
2	17	40	 
2	17	41	 
2	17	42	 
2	17	43	 
2	17	44	 
2	17	45	 
2	17	46	 
2	17	47	 
2	18	13	 
2	18	14	 
2	18	15	 
2	18	16	 
2	18	17	 
2	18	18	 
2	18	19	 
2	18	20	 
2	18	21	 
2	18	22	 
2	18	23	 
2	18	24	 
2	18	25	 
2	18	26	 
2	18	27	 
2	18	28	 
2	18	29	 
2	18	30	 
2	18	31	 
2	18	32	 
2	18	33	 
2	18	34	 
2	18	35	 
2	18	36	 
2	18	37	 
2	18	38	 
2	18	39	 
2	18	40	 
2	18	41	 
2	18	42	 
2	18	43	 
2	18	44	 
2	18	45	 
2	18	46	 
2	18	47	 
2	19	13	 
2	19	14	 
2	19	15	 
2	19	16	 
2	19	17	 
2	19	18	 
2	19	19	 
2	19	20	 
2	19	21	 
2	19	22	 
2	19	23	 
2	19	24	 
2	19	25	 
2	19	26	 
2	19	27	 
2	19	28	 
2	19	29	 
2	19	30	 
2	19	31	 
2	19	32	 
2	19	33	 
2	19	34	 
2	19	35	 
2	19	36	 
2	19	37	 
2	19	38	 
2	19	39	 
2	19	40	 
2	19	41	 
2	19	42	 
2	19	43	 
2	19	44	 
2	19	45	 
2	19	46	 
2	19	47	 
2	20	13	 
2	20	14	 
2	20	15	 
2	20	16	 
2	20	17	 
2	20	18	 
2	20	19	 
2	20	20	 
2	20	21	 
2	20	22	 
2	20	23	 
2	20	24	 
2	20	25	 
2	20	26	 
2	20	27	 
2	20	28	 
2	20	29	 
2	20	30	 
2	20	31	 
2	20	32	 
2	20	33	 
2	20	34	 
2	20	35	 
2	20	36	 
2	20	37	 
2	20	38	 
2	20	39	 
2	20	40	 
2	20	41	 
2	20	42	 
2	20	43	 
2	20	44	 
2	20	45	 
2	20	46	 
2	20	47	 
2	21	13	 
2	21	14	 
2	21	15	 
2	21	16	 
2	21	17	 
2	21	18	 
2	21	19	 
2	21	20	 
2	21	21	 
2	21	22	 
2	21	23	 
2	21	24	 
2	21	25	 
2	21	26	 
2	21	27	 
2	21	28	 
2	21	29	 
2	21	30	 
2	21	31	 
2	21	32	 
2	21	33	 
2	21	34	 
2	21	35	 
2	21	36	 
2	21	37	 
2	21	38	 
2	21	39	 
2	21	40	 
2	21	41	 
2	21	42	 
2	21	43	 
2	21	44	 
2	21	45	 
2	21	46	 
2	21	47	 
2	22	13	 
2	22	14	 
2	22	15	 
2	22	16	 
2	22	17	 
2	22	18	 
2	22	19	 
2	22	20	 
2	22	21	 
2	22	22	 
2	22	23	 
2	22	24	 
2	22	25	 
2	22	26	 
2	22	27	 
2	22	28	 
2	22	29	 
2	22	30	 
2	22	31	 
2	22	32	 
2	22	33	 
2	22	34	 
2	22	35	 
2	22	36	 
2	22	37	 
2	22	38	 
2	22	39	 
2	22	40	 
2	22	41	 
2	22	42	 
2	22	43	 
2	22	44	 
2	22	45	 
2	22	46	 
2	22	47	 
2	23	13	 
2	23	14	 
2	23	15	 
2	23	16	 
2	23	17	 
2	23	18	 
2	23	19	 
2	23	20	 
2	23	21	 
2	23	22	 
2	23	23	 
2	23	24	 
2	23	25	 
2	23	26	 
2	23	27	 
2	23	28	 
2	23	29	 
2	23	30	 
2	23	31	 
2	23	32	 
2	23	33	 
2	23	34	 
2	23	35	 
2	23	36	 
2	23	37	 
2	23	38	 
2	23	39	 
2	23	40	 
2	23	41	 
2	23	42	 
2	23	43	 
2	23	44	 
2	23	45	 
2	23	46	 
2	23	47	 
